agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu,date_range_interval,date_range_yrs,parameter_nm,parameter_units
USGS,465724094402601,"WILLIAMS LAKE NEAR AKELEY, MN",LK,46.9566252,-94.6741707,U,NAD83,NA,NA,NA,07010102,qw,70953,NA,0,NA,wat,BIO,47076,0,1979-07-26,1993-09-25,200,1979-07-26 UTC--1993-09-25 UTC,14.1654688569473,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,482616092372201,"NAMAKAN LAKE NEAR RAY, MN",LK,48.43768376,-92.622932,U,NAD83,NA,NA,NA,09030001,qw,70953,NA,0,NA,wat,BIO,47076,0,1979-08-14,2002-08-21,13,1979-08-14 UTC--2002-08-21 UTC,23.019164955509925,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,482616092372201,"NAMAKAN LAKE NEAR RAY, MN",LK,48.43768376,-92.622932,U,NAD83,NA,NA,NA,09030001,qw,70954,NA,0,NA,wat,BIO,49890,0,1979-08-14,2002-08-21,13,1979-08-14 UTC--2002-08-21 UTC,23.019164955509925,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,482226092283301,SAND POINT LAKE BLW HARRISON NARROWS NR CRANE LAKE,LK,48.37379445,-92.47598789,U,NAD83,NA,NA,NA,09030001,qw,70954,NA,0,NA,wat,BIO,49890,0,1979-08-16,2002-08-21,13,1979-08-16 UTC--2002-08-21 UTC,23.013689253935656,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07050510,"TABLE ROCK LAKE (KINGS R) NR CARR LANE, MO.",LK,36.5022898,-93.6001897,T,NAD83,NA,NA,NA,11010001,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-08,1995-05-24,37,1982-12-08 UTC--1995-05-24 UTC,12.460472279260784,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07050080,"TABLE ROCK LAKE NEAR EAGLE ROCK, MO.",LK,36.52284678,-93.7240824,T,NAD83,NA,NA,NA,11010001,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-08,1995-05-24,37,1982-12-08 UTC--1995-05-24 UTC,12.460472279260784,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07050530,"TABLE ROCK LAKE NEAR LAMPE, MO.",LK,36.5722871,-93.5237996,T,NAD83,NA,NA,NA,11010001,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-09,1995-05-24,37,1982-12-09 UTC--1995-05-24 UTC,12.457734428473652,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07052910,"TABLE ROCK LAKE (JAMES R. ARM) AT CAPE FAIR, MO.",LK,36.7233948,-93.4932453,T,NAD83,NA,NA,NA,11010002,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-09,1995-05-24,37,1982-12-09 UTC--1995-05-24 UTC,12.457734428473652,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07052920,"TABLE ROCK LAKE (JAMES R) NR KIMBERLING CITY, MO",LK,36.63978539,-93.4910219,T,NAD83,NA,NA,NA,11010002,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-09,1995-05-24,36,1982-12-09 UTC--1995-05-24 UTC,12.457734428473652,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07053320,"TABLE ROCK LAKE (LONG CK ARM) NR RIDGEDALE, MO.",LK,36.52756435,-93.3029605,T,NAD83,NA,NA,NA,11010001,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-09,1995-05-25,36,1982-12-09 UTC--1995-05-25 UTC,12.460472279260784,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07054220,BULL SHOALS LAKE ON FOX CK NR MO-ARK STATE LINE,LK,36.5014546,-93.057399,S,NAD83,640,10,NAVD88,11010003,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-09,1995-05-17,35,1982-12-09 UTC--1995-05-17 UTC,12.438569472963723,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07058500,"North Fork River at Tecumseh, MO",ST,36.5876111,-92.2888556,H,NAD83,547.75,.05,NGVD29,11010006,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-15,1995-05-16,37,1982-12-15 UTC--1995-05-16 UTC,12.419404517453803,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07058600,"NORFORK LAKE NR UDALL, MO.",LK,36.5483969,-92.282103,S,NAD83,578,10,NAVD88,11010006,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-15,1995-05-16,37,1982-12-15 UTC--1995-05-16 UTC,12.419404517453803,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07053830,"BULL SHOALS LAKE AT FORSYTH, MO.",LK,36.6714504,-93.1196234,S,NAD83,650,10,NAVD88,11010003,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-09,1995-05-24,36,1982-12-09 UTC--1995-05-24 UTC,12.457734428473652,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07061600,"Black River below Annapolis, MO",ST,37.32504888,-90.7640093,C,NAD83,555.31,.01,NAVD88,11010007,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-16,1995-05-15,38,1982-12-16 UTC--1995-05-15 UTC,12.412731006160167,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07061700,"CLEARWATER LAKE ABOVE FINLEY BRANCH, MO.",LK,37.2083827,-90.7787318,S,NAD83,498,10,NAVD88,11010007,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-12-16,1995-05-16,37,1982-12-16 UTC--1995-05-16 UTC,12.416666666666668,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07050530,"TABLE ROCK LAKE NEAR LAMPE, MO.",LK,36.5722871,-93.5237996,T,NAD83,NA,NA,NA,11010001,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-09,1995-08-23,38,1982-12-09 UTC--1995-08-23 UTC,12.704996577686519,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07050510,"TABLE ROCK LAKE (KINGS R) NR CARR LANE, MO.",LK,36.5022898,-93.6001897,T,NAD83,NA,NA,NA,11010001,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-08,1995-08-23,38,1982-12-08 UTC--1995-08-23 UTC,12.70773442847365,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07058500,"North Fork River at Tecumseh, MO",ST,36.5876111,-92.2888556,H,NAD83,547.75,.05,NGVD29,11010006,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-15,1995-08-31,38,1982-12-15 UTC--1995-08-31 UTC,12.710472279260783,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07058600,"NORFORK LAKE NR UDALL, MO.",LK,36.5483969,-92.282103,S,NAD83,578,10,NAVD88,11010006,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-15,1995-08-31,38,1982-12-15 UTC--1995-08-31 UTC,12.710472279260783,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07061600,"Black River below Annapolis, MO",ST,37.32504888,-90.7640093,C,NAD83,555.31,.01,NAVD88,11010007,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-16,1995-08-21,39,1982-12-16 UTC--1995-08-21 UTC,12.680355920602326,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07053400,"Table Rock Lake near Branson, MO",LK,36.5961742,-93.3099055,S,NAD83,868,10,NAVD88,11010001,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-05-20,1995-08-24,52,1982-05-20 UTC--1995-08-24 UTC,13.260951403148526,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07054220,BULL SHOALS LAKE ON FOX CK NR MO-ARK STATE LINE,LK,36.5014546,-93.057399,S,NAD83,640,10,NAVD88,11010003,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-09,1995-08-28,36,1982-12-09 UTC--1995-08-28 UTC,12.718685831622174,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07061700,"CLEARWATER LAKE ABOVE FINLEY BRANCH, MO.",LK,37.2083827,-90.7787318,S,NAD83,498,10,NAVD88,11010007,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-16,1995-08-22,38,1982-12-16 UTC--1995-08-22 UTC,12.683093771389458,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07061990,"CLEARWATER LAKE AT CLEARWATER DAM, MO.",LK,37.13671658,-90.7731765,S,NAD83,481,10,NAVD88,11010007,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-05-27,1995-08-22,53,1982-05-27 UTC--1995-08-22 UTC,13.237850787132098,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07052910,"TABLE ROCK LAKE (JAMES R. ARM) AT CAPE FAIR, MO.",LK,36.7233948,-93.4932453,T,NAD83,NA,NA,NA,11010002,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-09,1995-08-23,38,1982-12-09 UTC--1995-08-23 UTC,12.704996577686519,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07052920,"TABLE ROCK LAKE (JAMES R) NR KIMBERLING CITY, MO",LK,36.63978539,-93.4910219,T,NAD83,NA,NA,NA,11010002,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-09,1995-08-23,37,1982-12-09 UTC--1995-08-23 UTC,12.704996577686519,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07053320,"TABLE ROCK LAKE (LONG CK ARM) NR RIDGEDALE, MO.",LK,36.52756435,-93.3029605,T,NAD83,NA,NA,NA,11010001,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-09,1995-08-24,37,1982-12-09 UTC--1995-08-24 UTC,12.70773442847365,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,06934500,"Missouri River at Hermann, MO",ST,38.70980556,-91.4385,5,NAD83,481.50,.05,NAVD88,10300200,qw,70953,NA,0,NA,wat,BIO,47076,0,2000-11-29,2019-07-23,111,2000-11-29 UTC--2019-07-23 UTC,18.649041752224505,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07053400,"Table Rock Lake near Branson, MO",LK,36.5961742,-93.3099055,S,NAD83,868,10,NAVD88,11010001,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-05-20,1995-05-25,51,1982-05-20 UTC--1995-05-25 UTC,13.013689253935665,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07050080,"TABLE ROCK LAKE NEAR EAGLE ROCK, MO.",LK,36.52284678,-93.7240824,T,NAD83,NA,NA,NA,11010001,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-08,1995-08-23,38,1982-12-08 UTC--1995-08-23 UTC,12.70773442847365,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07053830,"BULL SHOALS LAKE AT FORSYTH, MO.",LK,36.6714504,-93.1196234,S,NAD83,650,10,NAVD88,11010003,qw,70953,NA,0,NA,wat,BIO,47076,0,1982-12-09,1995-08-24,37,1982-12-09 UTC--1995-08-24 UTC,12.70773442847365,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07061990,"CLEARWATER LAKE AT CLEARWATER DAM, MO.",LK,37.13671658,-90.7731765,S,NAD83,481,10,NAVD88,11010007,qw,70954,NA,0,NA,wat,BIO,49890,0,1982-05-27,1995-05-16,52,1982-05-27 UTC--1995-05-16 UTC,12.968685831622176,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07281610,"TALLAHATCHIE R AB PEMBERTON CUT NR GREENWOOD, MS",ST,33.53289766,-90.2381395,F,NAD83,NA,NA,NA,08030202,qw,70953,NA,0,NA,wat,BIO,47076,0,1984-02-23,2002-08-14,14,1984-02-23 UTC--2002-08-14 UTC,18.476899383983568,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07288650,"BOGUE PHALIA NR LELAND, MS",ST,33.39666667,-90.8477778,5,NAD83,86.21,0.1,NGVD29,08030207,qw,70957,NA,0,NA,bio,BIO,47076,0,2002-08-20,2019-08-23,12,2002-08-20 UTC--2019-08-23 UTC,17.008213552361386,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,07288650,"BOGUE PHALIA NR LELAND, MS",ST,33.39666667,-90.8477778,5,NAD83,86.21,0.1,NGVD29,08030207,qw,70950,NA,0,NA,bio,BIO,0,0,2002-08-20,2018-08-16,11,2002-08-20 UTC--2018-08-16 UTC,15.990588637919236,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,07288955,"YAZOO RIVER BL STEELE BAYOU NR LONG LAKE, MS",ST,32.44416667,-90.9141667,5,NAD83,0.00,0.1,NGVD29,08030208,qw,70953,NA,0,NA,wat,BIO,47076,0,1999-10-04,2010-09-29,74,1999-10-04 UTC--2010-09-29 UTC,10.985112936344972,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07287500,"YAZOO RIVER AT YAZOO CITY, MS",ST,32.92805556,-90.4127778,5,NAD83,67.70,10,NGVD29,08030206,qw,70953,NA,0,NA,wat,BIO,47076,0,1978-03-07,2002-08-28,40,1978-03-07 UTC--2002-08-28 UTC,24.47416153319644,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,07288800,"YAZOO RIVER AT REDWOOD, MS",ST,32.4873633,-90.8173251,F,NAD83,40.17,10,NGVD29,08030208,qw,70953,NA,0,NA,wat,BIO,47076,0,1978-03-07,2002-08-27,36,1978-03-07 UTC--2002-08-27 UTC,24.471423682409306,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,12300110,Lake Koocanusa at international boundary,LK,48.98963056,-115.1809694,5,NAD83,2463,25,NAVD88,17010101,qw,70953,NA,0,NA,wat,BIO,47076,0,1978-06-29,2019-10-03,122,1978-06-29 UTC--2019-10-03 UTC,41.260951403148525,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,06329500,Yellowstone River near Sidney MT,ST,47.67741389,-104.1554111,1,NAD83,1881.30,1,NGVD29,10100004,qw,70957,NA,0,NA,wat,BIO,47076,0,1977-07-28,2005-09-07,7,1977-07-28 UTC--2005-09-07 UTC,28.110711841204655,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,12301830,Lake Koocanusa at Tenmile Cr nr Libby MT,LK,48.58495918,-115.2321101,U,NAD83,NA,NA,NA,17010101,qw,70953,NA,0,NA,wat,BIO,47076,0,1978-05-25,2004-09-22,746,1978-05-25 UTC--2004-09-22 UTC,26.326659822039694,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,12301919,"Lake Koocanusa at forebay, nr Libby MT",LK,48.4119011,-115.3101636,U,NAD83,NA,NA,NA,17010101,qw,70953,NA,0,NA,wat,BIO,47076,0,1978-05-26,2004-09-22,294,1978-05-26 UTC--2004-09-22 UTC,26.32392197125257,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,12301933,Kootenai River bl Libby Dam nr Libby MT,ST,48.40066389,-115.3187194,1,NAD83,2100,1,NGVD29,17010101,qw,70953,NA,0,NA,wat,BIO,47076,0,1977-03-31,2019-10-02,93,1977-03-31 UTC--2019-10-02 UTC,42.50547570157426,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,12301830,Lake Koocanusa at Tenmile Cr nr Libby MT,LK,48.58495918,-115.2321101,U,NAD83,NA,NA,NA,17010101,qw,70954,NA,0,NA,wat,BIO,49890,0,1978-05-25,2002-10-16,728,1978-05-25 UTC--2002-10-16 UTC,24.390828199863112,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,06329500,Yellowstone River near Sidney MT,ST,47.67741389,-104.1554111,1,NAD83,1881.30,1,NGVD29,10100004,qw,70950,NA,0,NA,wat,BIO,0,0,1977-07-28,2005-09-07,7,1977-07-28 UTC--2005-09-07 UTC,28.110711841204655,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,0208708905,"FALLS LAKE AT STATE HWY 98 NR BAYLEAF, NC",LK,35.9786111,-78.6327778,S,NAD83,NA,NA,NA,03020201,qw,70954,NA,0,NA,wat,BIO,49890,0,1991-07-10,2005-08-03,19,1991-07-10 UTC--2005-08-03 UTC,14.06570841889117,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0208718195,"FALLS LAKE ABOVE DAM AT FALLS, NC",LK,35.94138889,-78.5836111,S,NAD83,NA,NA,NA,03020201,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-10,2010-08-11,45,1991-07-10 UTC--2010-08-11 UTC,19.086071184120467,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02086920,"FALLS LAKE AT INTERSTATE 85 NEAR REDWOOD, NC",LK,36.0697222,-78.7791667,S,NAD83,NA,NA,NA,03020201,qw,70954,NA,0,NA,wat,BIO,49890,0,1991-07-10,2005-08-04,17,1991-07-10 UTC--2005-08-04 UTC,14.068446269678306,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209699999,"B. EVERETT JORDAN LAKE, HAW R ARM NR HANKS CHAPEL",LK,35.70527778,-79.0844444,S,NAD83,NA,NA,NA,03030002,qw,70954,NA,0,NA,wat,BIO,49890,0,1991-07-09,2005-08-08,57,1991-07-09 UTC--2005-08-08 UTC,14.082135523613966,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02097464,"MORGAN CREEK NEAR WHITE CROSS, NC",ST,35.9236111,-79.115,S,NAD83,410.13,.30,NAVD88,03030002,qw,70957,NA,0,NA,bio,BIO,47076,0,2003-05-15,2014-09-10,8,2003-05-15 UTC--2014-09-10 UTC,11.321184120465434,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,0209749990,"UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",LK,35.89694444,-79.0922222,S,NAD83,NA,NA,NA,03030002,qw,70954,NA,0,NA,wat,BIO,49890,0,1988-11-21,2005-08-12,68,1988-11-21 UTC--2005-08-12 UTC,16.726899383983568,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209768310,"JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",LK,35.79888889,-79.0058333,S,NAD83,NA,NA,NA,03030002,qw,70954,NA,0,NA,wat,BIO,49890,0,1992-08-27,2005-08-08,53,1992-08-27 UTC--2005-08-08 UTC,12.949520876112254,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0208524845,"LITTLE RIVER RESERVOIR AT DAM NEAR BAHAMA, NC",LK,36.115,-78.8691667,S,NAD83,NA,NA,NA,03020201,qw,70953,NA,0,NA,wat,BIO,47076,0,1988-11-22,2019-10-17,118,1988-11-22 UTC--2019-10-17 UTC,30.901779603011633,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02086490,"LAKE MICHIE AT DAM NR BAHAMA, NC",LK,36.1508333,-78.83,S,NAD83,NA,NA,NA,03020201,qw,70953,NA,0,NA,wat,BIO,47076,0,1988-11-22,2019-10-17,118,1988-11-22 UTC--2019-10-17 UTC,30.901779603011633,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0208718195,"FALLS LAKE ABOVE DAM AT FALLS, NC",LK,35.94138889,-78.5836111,S,NAD83,NA,NA,NA,03020201,qw,70954,NA,0,NA,wat,BIO,49890,0,1991-07-10,2005-08-02,19,1991-07-10 UTC--2005-08-02 UTC,14.06297056810404,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02091500,"CONTENTNEA CREEK AT HOOKERTON, NC",ST,35.42888889,-77.5825,S,NAD83,14.85,.01,NGVD29,03020203,qw,70957,NA,0,NA,bio,BIO,47076,0,2002-06-18,2018-06-18,16,2002-06-18 UTC--2018-06-18 UTC,16,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,02087701,"LAKE BENSON AT DAM NEAR GARNER, NC",LK,35.6625,-78.61138889,S,NAD83,NA,NA,NA,03020201,qw,70954,NA,0,NA,wat,BIO,49890,0,1989-10-18,2005-08-05,30,1989-10-18 UTC--2005-08-05 UTC,15.799281314168377,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02091500,"CONTENTNEA CREEK AT HOOKERTON, NC",ST,35.42888889,-77.5825,S,NAD83,14.85,.01,NGVD29,03020203,qw,70950,NA,0,NA,bio,BIO,0,0,2002-06-18,2018-06-18,16,2002-06-18 UTC--2018-06-18 UTC,16,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,02087580,"SWIFT CREEK NEAR APEX, NC",ST,35.71888889,-78.7522222,S,NAD83,292.22,.01,NGVD29,03020201,qw,70957,NA,0,NA,bio,BIO,47076,0,2002-06-17,2019-05-30,19,2002-06-17 UTC--2019-05-30 UTC,16.952258726899387,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,0209799150,"B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",LK,35.74166667,-79.0191667,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-09,2019-10-08,191,1991-07-09 UTC--2019-10-08 UTC,28.246064339493497,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209801100,"B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",LK,35.7275,-79.0427778,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-09,2019-10-08,119,1991-07-09 UTC--2019-10-08 UTC,28.246064339493497,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0208703650,"FALLS LAKE AT STATE HWY 50 NR SANDY PLAIN, NC",LK,36.01527778,-78.6911111,S,NAD83,NA,NA,NA,03020201,qw,70954,NA,0,NA,wat,BIO,49890,0,1991-07-10,2005-08-03,19,1991-07-10 UTC--2005-08-03 UTC,14.06570841889117,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209684980,"CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",LK,35.95,-79.2411111,S,NAD83,NA,NA,NA,03030002,qw,70954,NA,0,NA,wat,BIO,49890,0,1989-04-26,2005-08-12,74,1989-04-26 UTC--2005-08-12 UTC,16.296543463381237,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209699999,"B. EVERETT JORDAN LAKE, HAW R ARM NR HANKS CHAPEL",LK,35.70527778,-79.0844444,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-09,2019-10-09,127,1991-07-09 UTC--2019-10-09 UTC,28.25,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209768310,"JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",LK,35.79888889,-79.0058333,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1992-08-27,2019-10-09,128,1992-08-27 UTC--2019-10-09 UTC,27.116187542778917,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209771550,"JORDAN LAKE AT BUOY 9 NEAR FARRINGTON, NC",LK,35.77514855,-79.0269548,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-09,2018-10-30,67,1991-07-09 UTC--2018-10-30 UTC,27.307494866529773,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02097464,"MORGAN CREEK NEAR WHITE CROSS, NC",ST,35.9236111,-79.115,S,NAD83,410.13,.30,NAVD88,03030002,qw,70950,NA,0,NA,bio,BIO,0,0,2003-05-15,2014-09-10,8,2003-05-15 UTC--2014-09-10 UTC,11.321184120465434,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,0209749990,"UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",LK,35.89694444,-79.0922222,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1988-11-21,2019-10-18,124,1988-11-21 UTC--2019-10-18 UTC,30.9072553045859,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0209684980,"CANE CR RESERVOIR AT DAM NR WHITE CROSS, NC",LK,35.95,-79.2411111,S,NAD83,NA,NA,NA,03030002,qw,70953,NA,0,NA,wat,BIO,47076,0,1989-04-26,2019-10-18,130,1989-04-26 UTC--2019-10-18 UTC,30.476899383983568,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0208703650,"FALLS LAKE AT STATE HWY 50 NR SANDY PLAIN, NC",LK,36.01527778,-78.6911111,S,NAD83,NA,NA,NA,03020201,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-10,2010-08-10,45,1991-07-10 UTC--2010-08-10 UTC,19.08333333333332,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02086920,"FALLS LAKE AT INTERSTATE 85 NEAR REDWOOD, NC",LK,36.0697222,-78.7791667,S,NAD83,NA,NA,NA,03020201,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-07-10,2010-08-10,41,1991-07-10 UTC--2010-08-10 UTC,19.08333333333332,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,0208524845,"LITTLE RIVER RESERVOIR AT DAM NEAR BAHAMA, NC",LK,36.115,-78.8691667,S,NAD83,NA,NA,NA,03020201,qw,70954,NA,0,NA,wat,BIO,49890,0,1988-11-22,2005-08-11,73,1988-11-22 UTC--2005-08-11 UTC,16.721423682409306,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
